#country+code,#country+name,#indicator+code,#indicator+name,#indicator+value+num,#date+year
PHL,Philippines,99106,Net official development assistance received (% of GNI),-0.05235932,2011
PHL,Philippines,100806,Forest area (% of total land area),23.74484355,2011
PHL,Philippines,101606,Inequality in education (%),13.5,2011
PHL,Philippines,101706,Inequality in income (%),30.0,2011
PHL,Philippines,101806,Inequality in life expectancy (%),15.2,2011
PHL,Philippines,103006,Mean years of schooling (years),8.997306667,2011
PHL,Philippines,103206,Life expectancy index,0.768984615,2011
PHL,Philippines,103606,Income index,0.635086921,2011
PHL,Philippines,103706,Education index,0.632918694,2011
PHL,Philippines,110906,"Unemployment, youth (% ages 15–24)",9.665,2011
PHL,Philippines,111106,International inbound tourists (thousands),3917.0,2011
PHL,Philippines,111306,Private capital flows (% of GDP),-1.41781,2011
PHL,Philippines,120606,"Life expectancy at birth, female (years)",74.25,2011
PHL,Philippines,121106,"Life expectancy at birth, male (years)",66.062,2011
PHL,Philippines,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),54.112,2011
PHL,Philippines,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.788,2011
PHL,Philippines,123306,"Expected years of schooling, female (years)",12.2457,2011
PHL,Philippines,123406,"Expected years of schooling, male (years)",11.7437,2011
PHL,Philippines,123506,"Estimated gross national income per capita, female (2017 PPP $)",5396.115786,2011
PHL,Philippines,123606,"Estimated gross national income per capita, male (2017 PPP $)",7976.248725,2011
PHL,Philippines,128306,"Prison population (per 100,000 people)",105.3,2011
PHL,Philippines,132706,Population ages 65 and older (millions),4.03201,2011
PHL,Philippines,132806,Population under age 5 (millions),11.129449,2011
PHL,Philippines,133206,Exports and imports (% of GDP),60.795837,2011
PHL,Philippines,135006,Coefficient of human inequality,19.56666667,2011
PHL,Philippines,136906,"Human Development Index (HDI), female",0.676545884,2011
PHL,Philippines,137006,"Human Development Index (HDI), male",0.674334683,2011
PHL,Philippines,137506,Human Development Index (HDI),0.676,2011
PHL,Philippines,137906,Gender Development Index (GDI),1.003279086,2011
PHL,Philippines,138806,Inequality-adjusted HDI (IHDI),0.541,2011
PHL,Philippines,140606,"Unemployment, total (% of labour force)",3.592,2011
PHL,Philippines,147906,Youth not in school or employment (% ages 15-24),24.421,2011
PHL,Philippines,148206,Labour force participation rate (% ages 15 and older),62.902,2011
PHL,Philippines,148306,Employment to population ratio (% ages 15 and older),60.643,2011
PHL,Philippines,150606,Employment in agriculture (% of total employment),32.686,2011
PHL,Philippines,150706,Employment in services (% of total employment),52.007,2011
PHL,Philippines,153706,Working poor at PPP$3.20 a day (% of total employment),34.526,2011
PHL,Philippines,164406,Adjusted net savings (% of GNI),21.22126,2011
PHL,Philippines,169706,Total unemployment rate (female to male ratio),1.113081395,2011
PHL,Philippines,169806,Youth unemployment rate (female to male ratio),1.43110094,2011
PHL,Philippines,170006,Concentration index (exports) (value),0.24502033,2011
PHL,Philippines,174206,"Total debt service (% of exports of goods, services and primary income)",14.679404,2011
PHL,Philippines,174306,Fossil fuel energy consumption (% of total energy consumption),59.88098622,2011
PHL,Philippines,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",45.68151976,2011
PHL,Philippines,175206,"Antenatal care coverage, at least one visit (%)",94.5,2011
PHL,Philippines,175506,"Contraceptive prevalence, any method (% of married or in-union women of reproductive age, 15–49 years)",48.9,2011
PHL,Philippines,175606,"Unmet need for family planning (% of married or in-union women of reproductive age, 15–49 years)",19.3,2011
PHL,Philippines,175706,Women with account at financial institution or with mobile money-service provider (% of female population ages 15 and older),33.71372986,2011
PHL,Philippines,178306,Gross capital formation (% of GDP),20.739937,2011
PHL,Philippines,179406,Skilled labour force (% of labour force),28.46,2011
PHL,Philippines,181206,Proportion of births attended by skilled health personnel (%),72.2,2011
PHL,Philippines,181706,Rural population with access to electricity (%),81.266704,2011
PHL,Philippines,181806,Current health expenditure (% of GDP),4.206094,2011
PHL,Philippines,182106,"Malaria incidence (per 1,000 people at risk)",0.43046,2011
PHL,Philippines,182206,"Tuberculosis incidence (per 100,000 people)",535.0,2011
PHL,Philippines,182806,Population using safely managed drinking-water services (%),45.0,2011
PHL,Philippines,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",29.39999962,2011
PHL,Philippines,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",2.20831,2011
PHL,Philippines,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.14595,2011
PHL,Philippines,194506,"Gross domestic product (GDP), total (2017 PPP $ billions)",577.5873083,2011
PHL,Philippines,194906,GDP per capita (2017 PPP $),6043.601802,2011
PHL,Philippines,195206,Population using safely managed sanitation services (%),47.0,2011
PHL,Philippines,195606,"Carbon dioxide emissions, production emissions per capita (tonnes)",0.876253596,2011
PHL,Philippines,195706,Gross national income (GNI) per capita (constant 2017 PPP$),6697.516706,2011
PHL,Philippines,195906,"Domestic material consumption per capita, (tonnes)",4.29051,2011
PHL,Philippines,196006,"Use of fertilizer nutrient nitrogen (N), per area of cropland (kg per hectare)",48.18,2011
PHL,Philippines,196106,"Use of fertilizer nutrient phosphorus (expressed as P2O5), per area of cropland (kg per hectare)",14.03,2011
PHL,Philippines,23806,Population with at least some secondary education (% ages 25 and older),66.5571,2010
PHL,Philippines,23906,"Population with at least some secondary education, female (% ages 25 and older)",67.47255,2010
PHL,Philippines,24006,"Population with at least some secondary education, male (% ages 25 and older)",65.62417,2010
PHL,Philippines,24106,"Mean years of schooling, female (years)",9.0476,2010
PHL,Philippines,24206,"Mean years of schooling, male (years)",8.793,2010
PHL,Philippines,31706,Share of seats in parliament (% held by women),21.45214521,2010
PHL,Philippines,36806,"Adolescent birth rate (births per 1,000 women ages 15-19)",54.582,2010
PHL,Philippines,43006,Vulnerable employment (% of total employment),41.976,2010
PHL,Philippines,43606,"Internet users, total (% of population)",25.0,2010
PHL,Philippines,44206,Total population (millions),93.966784,2010
PHL,Philippines,45106,Urban population (%),45.3,2010
PHL,Philippines,46006,Mobile phone subscriptions (per 100 people),88.4889,2010
PHL,Philippines,47906,Median age (years),23.072,2010
PHL,Philippines,48706,"Labour force participation rate (% ages 15 and older), female",48.482,2010
PHL,Philippines,48806,"Labour force participation rate (% ages 15 and older), male",75.946,2010
PHL,Philippines,49006,Sex ratio at birth (male to female births),1.06,2010
PHL,Philippines,52606,"Remittances, inflows (% of GDP)",10.345418,2010
PHL,Philippines,53506,"Foreign direct investment, net inflows (% of GDP)",0.51369805,2010
PHL,Philippines,57206,"Mortality rate, infant (per 1,000 live births)",24.986793,2010
PHL,Philippines,57506,"Mortality rate, under-five (per 1,000 live births)",32.011055,2010
PHL,Philippines,57806,"Mortality rate, female adult (per 1,000 people)",145.29,2010
PHL,Philippines,57906,"Mortality rate, male adult (per 1,000 people)",267.76,2010
PHL,Philippines,58006,"HIV prevalence, adult (% ages 15-49)",0.1,2010
PHL,Philippines,61006,"Homicide rate (per 100,000 people)",9.200059459,2010
PHL,Philippines,63106,Population ages 15–64 (millions),58.13873,2010
PHL,Philippines,63406,"Gross enrolment ratio, tertiary (% of tertiary school-age population)",29.56384,2010
PHL,Philippines,64306,"Infants lacking immunization, measles (% of one-year-olds)",20.0,2010
PHL,Philippines,64406,"Infants lacking immunization, DTP (% of one-year-olds)",19.0,2010
PHL,Philippines,65606,Gross fixed capital formation (% of GDP),20.40213617,2010
PHL,Philippines,68606,Gender Inequality Index (GII),0.457,2010
PHL,Philippines,69206,Life expectancy at birth (years),69.823,2010
PHL,Philippines,69706,Expected years of schooling (years),11.6872625,2010
PHL,Philippines,71406,Inequality-adjusted education index,0.541781029,2010
PHL,Philippines,71506,Inequality-adjusted life expectancy index,0.651531538,2010
PHL,Philippines,71606,Inequality-adjusted income index,0.45568002,2010
PHL,Philippines,73506,Overall loss in HDI due to inequality (%),18.92697466,2010
PHL,Philippines,89006,"Maternal mortality ratio (deaths per 100,000 live births)",144.0,2010
PHL,Philippines,97306,Natural resource depletion (% of GNI),1.982934587,2010
PHL,Philippines,99106,Net official development assistance received (% of GNI),0.25132964,2010
PHL,Philippines,100806,Forest area (% of total land area),22.93993359,2010
PHL,Philippines,101606,Inequality in education (%),12.9,2010
PHL,Philippines,101706,Inequality in income (%),28.0,2010
PHL,Philippines,101806,Inequality in life expectancy (%),15.0,2010
PHL,Philippines,103006,Mean years of schooling (years),8.92127,2010
PHL,Philippines,103206,Life expectancy index,0.766507692,2010
PHL,Philippines,103606,Income index,0.632888917,2010
PHL,Philippines,103706,Education index,0.622021847,2010
PHL,Philippines,110806,"Net migration rate (per 1,000 people)",-3.435,2010
PHL,Philippines,110906,"Unemployment, youth (% ages 15–24)",9.929,2010
PHL,Philippines,111106,International inbound tourists (thousands),3520.0,2010
PHL,Philippines,111306,Private capital flows (% of GDP),-1.559027,2010
PHL,Philippines,112506,"Suicide rate, male (per 100,000 people, age-standardized)",5.7,2010
PHL,Philippines,112606,"Suicide rate, female (per 100,000 people, age-standardized)",2.3,2010
PHL,Philippines,120606,"Life expectancy at birth, female (years)",74.012,2010
PHL,Philippines,121106,"Life expectancy at birth, male (years)",65.957,2010
PHL,Philippines,121206,Young age (0-14) dependency ratio (per 100 people ages 15-64),54.939,2010
PHL,Philippines,122006,Old-age (65 and older) dependency ratio (per 100 people ages 15-64),6.686,2010
PHL,Philippines,123306,"Expected years of schooling, female (years)",11.9303,2010
PHL,Philippines,123406,"Expected years of schooling, male (years)",11.4557,2010
PHL,Philippines,123506,"Estimated gross national income per capita, female (2017 PPP $)",5242.936805,2010
PHL,Philippines,123606,"Estimated gross national income per capita, male (2017 PPP $)",7934.859176,2010
PHL,Philippines,128306,"Prison population (per 100,000 people)",101.5,2010
PHL,Philippines,132706,Population ages 65 and older (millions),3.887446,2010
PHL,Philippines,132806,Population under age 5 (millions),11.019164,2010
PHL,Philippines,133206,Exports and imports (% of GDP),66.104279,2010
PHL,Philippines,135006,Coefficient of human inequality,18.63333333,2010
PHL,Philippines,136906,"Human Development Index (HDI), female",0.669453698,2010
PHL,Philippines,137006,"Human Development Index (HDI), male",0.670249035,2010
PHL,Philippines,137506,Human Development Index (HDI),0.671,2010
PHL,Philippines,137906,Gender Development Index (GDI),0.998813372,2010
PHL,Philippines,138806,Inequality-adjusted HDI (IHDI),0.544,2010
PHL,Philippines,140606,"Unemployment, total (% of labour force)",3.605,2010
PHL,Philippines,147906,Youth not in school or employment (% ages 15-24),25.323,2010
PHL,Philippines,148206,Labour force participation rate (% ages 15 and older),62.194,2010
PHL,Philippines,148306,Employment to population ratio (% ages 15 and older),59.952,2010
PHL,Philippines,150606,Employment in agriculture (% of total employment),32.839,2010
PHL,Philippines,150706,Employment in services (% of total employment),51.626,2010
PHL,Philippines,153706,Working poor at PPP$3.20 a day (% of total employment),33.13,2010
PHL,Philippines,164406,Adjusted net savings (% of GNI),24.221176,2010
PHL,Philippines,169706,Total unemployment rate (female to male ratio),1.086894178,2010
PHL,Philippines,169806,Youth unemployment rate (female to male ratio),1.365797634,2010
PHL,Philippines,170006,Concentration index (exports) (value),0.313154432,2010
PHL,Philippines,174206,"Total debt service (% of exports of goods, services and primary income)",18.714034,2010
PHL,Philippines,174306,Fossil fuel energy consumption (% of total energy consumption),60.11116976,2010
PHL,Philippines,175106,"Share of employment in nonagriculture, female (% of total employment in nonagriculture)",45.5417183,2010
PHL,Philippines,178306,Gross capital formation (% of GDP),20.441771,2010
PHL,Philippines,179406,Skilled labour force (% of labour force),28.39,2010
PHL,Philippines,181706,Rural population with access to electricity (%),78.083132,2010
PHL,Philippines,181806,Current health expenditure (% of GDP),4.312763,2010
PHL,Philippines,182106,"Malaria incidence (per 1,000 people at risk)",0.97857,2010
PHL,Philippines,182206,"Tuberculosis incidence (per 100,000 people)",531.0,2010
PHL,Philippines,182806,Population using safely managed drinking-water services (%),45.0,2010
PHL,Philippines,183906,"Labour share of GDP, comprising wages and social protection transfers (%)",31.29999924,2010
PHL,Philippines,184306,"Number of deaths and missing persons attributed to disasters (per 100,000 population)",0.2675,2010
PHL,Philippines,185106,"Age-standardized mortality rate attributed to noncommunicable diseases, female",595.4,2010
PHL,Philippines,185206,"Age-standardized mortality rate attributed to noncommunicable diseases, male",882.0,2010
PHL,Philippines,186706,"Carbon dioxide emissions, per unit of GDP (kg per 2010 US$ of GDP)",0.15007,2010
